uri,dc.identifier,collections,notation,prefLabel,altLabel,broader,broaderTransitive,broadMatch,changeNote,closeMatch,definition,editorialNote,exactMatch,example,hiddenLabel,historyNote,inScheme,mappingRelation,note,related,relatedMatch,scopeNote,semanticRelation,topConceptOf
fluoxastrobin,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.fluoxastrobin,collectie:parameter,Fluoxastrobin,Fluoxastrobin,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
fluoxetine,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.fluoxetine,collectie:parameter,Fluoxetine,Fluoxetine,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
fluroxypyr,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.fluroxypyr,collectie:parameter,Fluroxypyr,Fluroxypyr,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
flusilasole,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.flusilasole,collectie:parameter,flusilasole,flusilasole,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
flutolanil,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.flutolanil,collectie:parameter,flutolanil,flutolanil,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
flutriafol,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.flutriafol,collectie:parameter,flutriafol,flutriafol,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
fluxapyroxad,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.fluxapyroxad,collectie:parameter,Fluxapyroxad,Fluxapyroxad,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
fonofos,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.fonofos,collectie:parameter,fonofos,fonofos,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
fosthiazate,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.fosthiazate,collectie:parameter,Fosthiazate,Fosthiazate,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
fractie_met_grotere_diameter,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.fractie_met_grotere_diameter,collectie:parameter,Fractie_met_grotere_diameter,Korrelverdeling meetreeks fractie,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
g_25c,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.g_25c,collectie:parameter,G_25C,geleidingsvermogen 25°C,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
gabapentine,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.gabapentine,collectie:parameter,Gabapentine,Gabapentine,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
gehalte_kalkachtige_stoffen,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.gehalte_kalkachtige_stoffen,collectie:parameter,Gehalte_Kalkachtige_stoffen,Gehalte Kalkachtige stoffen,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
gehalte_organische_stoffen,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.gehalte_organische_stoffen,collectie:parameter,Gehalte_Organische_stoffen,Gehalte Organische stoffen,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
gehalte_wateroplosbare_chloriden,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.gehalte_wateroplosbare_chloriden,collectie:parameter,Gehalte_wateroplosbare_Chloriden,Gehalte wateroplosbare Chloriden,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
geologische_aard_afzettingswijze_laag1,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.geologische_aard_afzettingswijze_laag1,collectie:parameter,geologische_aard_afzettingswijze_laag1,Geologische aard - afzettingswijze laag 1,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
geologische_aard_afzettingswijze_laag2,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.geologische_aard_afzettingswijze_laag2,collectie:parameter,geologische_aard_afzettingswijze_laag2,Geologische aard - afzettingswijze laag 2,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
geologische_aard_afzettingswijze_laag3,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.geologische_aard_afzettingswijze_laag3,collectie:parameter,geologische_aard_afzettingswijze_laag3,Geologische aard - afzettingswijze laag 3,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
geologische_aard_afzettingswijze_laag4,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.geologische_aard_afzettingswijze_laag4,collectie:parameter,geologische_aard_afzettingswijze_laag4,Geologische aard - afzettingswijze laag 4,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
geologische_aard_andere_kenmerken_laag1,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.geologische_aard_andere_kenmerken_laag1,collectie:parameter,geologische_aard_andere_kenmerken_laag1,Geologische aard - andere kenmerken laag 1,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
geologische_aard_andere_kenmerken_laag2,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.geologische_aard_andere_kenmerken_laag2,collectie:parameter,geologische_aard_andere_kenmerken_laag2,Geologische aard - andere kenmerken laag 2,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
geologische_aard_andere_kenmerken_laag3,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.geologische_aard_andere_kenmerken_laag3,collectie:parameter,geologische_aard_andere_kenmerken_laag3,Geologische aard - andere kenmerken laag 3,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
geologische_aard_andere_kenmerken_laag4,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.geologische_aard_andere_kenmerken_laag4,collectie:parameter,geologische_aard_andere_kenmerken_laag4,Geologische aard - andere kenmerken laag 4,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
geologische_aard_bovenliggend_laag1,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.geologische_aard_bovenliggend_laag1,collectie:parameter,geologische_aard_bovenliggend_laag1,Geologische aard - bovenliggend laag 1,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
geologische_aard_bovenliggend_laag2,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.geologische_aard_bovenliggend_laag2,collectie:parameter,geologische_aard_bovenliggend_laag2,Geologische aard - bovenliggend laag 2,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
geologische_aard_bovenliggend_laag3,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.geologische_aard_bovenliggend_laag3,collectie:parameter,geologische_aard_bovenliggend_laag3,Geologische aard - bovenliggend laag 3,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
geologische_aard_bovenliggend_laag4,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.geologische_aard_bovenliggend_laag4,collectie:parameter,geologische_aard_bovenliggend_laag4,Geologische aard - bovenliggend laag 4,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
geologische_aard_bovenliggend_laag5,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.geologische_aard_bovenliggend_laag5,collectie:parameter,geologische_aard_bovenliggend_laag5,Geologische aard - bovenliggend laag 5,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
geologische_aard_bovenliggend_laag6,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.geologische_aard_bovenliggend_laag6,collectie:parameter,geologische_aard_bovenliggend_laag6,Geologische aard - bovenliggend laag 6,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
geologische_aard_lithologie_laag1,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.geologische_aard_lithologie_laag1,collectie:parameter,geologische_aard_lithologie_laag1,Geologische aard - lithologie laag 1,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
geologische_aard_lithologie_laag2,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.geologische_aard_lithologie_laag2,collectie:parameter,geologische_aard_lithologie_laag2,Geologische aard - lithologie laag 2,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
geologische_aard_lithologie_laag3,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.geologische_aard_lithologie_laag3,collectie:parameter,geologische_aard_lithologie_laag3,Geologische aard - lithologie laag 3,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
geologische_aard_lithologie_laag4,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.geologische_aard_lithologie_laag4,collectie:parameter,geologische_aard_lithologie_laag4,Geologische aard - lithologie laag 4,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
geologische_aard_lithologie_laag5,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.geologische_aard_lithologie_laag5,collectie:parameter,geologische_aard_lithologie_laag5,Geologische aard - lithologie laag 5,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
geologische_aard_lithologie_laag6,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.geologische_aard_lithologie_laag6,collectie:parameter,geologische_aard_lithologie_laag6,Geologische aard - lithologie laag 6,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
geologische_aard_tijdperk_laag1,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.geologische_aard_tijdperk_laag1,collectie:parameter,geologische_aard_tijdperk_laag1,Geologische aard - tijdperk laag 1,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
geologische_aard_tijdperk_laag2,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.geologische_aard_tijdperk_laag2,collectie:parameter,geologische_aard_tijdperk_laag2,Geologische aard - tijdperk laag 2,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
geologische_aard_tijdperk_laag3,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.geologische_aard_tijdperk_laag3,collectie:parameter,geologische_aard_tijdperk_laag3,Geologische aard - tijdperk laag 3,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
geologische_aard_tijdperk_laag4,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.geologische_aard_tijdperk_laag4,collectie:parameter,geologische_aard_tijdperk_laag4,Geologische aard - tijdperk laag 4,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
geologische_aard_tijdperk_laag5,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.geologische_aard_tijdperk_laag5,collectie:parameter,geologische_aard_tijdperk_laag5,Geologische aard - tijdperk laag 5,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
geologische_aard_tijdperk_laag6,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.geologische_aard_tijdperk_laag6,collectie:parameter,geologische_aard_tijdperk_laag6,Geologische aard - tijdperk laag 6,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
ghch,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.ghch,collectie:parameter,ghch,Lindaan,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
glauconietgehalte_in_fractie_63_microm_500_microm,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.glauconietgehalte_in_fractie_63_microm_500_microm,collectie:parameter,Glauconietgehalte_in_fractie_63_microm_500_microm,Glauconietgehalte in fractie 63 µm - 500 µm,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
glauconietgehalte_in_fractie_gt_500_microm,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.glauconietgehalte_in_fractie_gt_500_microm,collectie:parameter,Glauconietgehalte_in_fractie_gt_500_microm,Glauconietgehalte in fractie > 500 µm,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
glauconietgehalte_in_fractie_gt_63_microm,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.glauconietgehalte_in_fractie_gt_63_microm,collectie:parameter,Glauconietgehalte_in_fractie_gt_63_microm,Glauconietgehalte in fractie > 63 µm,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
glauconietgehalte_in_fractie_lt_63_microm,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.glauconietgehalte_in_fractie_lt_63_microm,collectie:parameter,Glauconietgehalte_in_fractie_lt_63_microm,Glauconietgehalte in fractie < 63 µm,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
glauconiet_totaal,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.glauconiet_totaal,collectie:parameter,Glauconiet_totaal,Glauconiet totaal,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
gley_diepte,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.gley_diepte,collectie:parameter,gley_diepte,Bovengrens van gleyverschijnselen (t.o.v. maaiveld),,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
gley_roest_aantal,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.gley_roest_aantal,collectie:parameter,gley_roest_aantal,Gley roest - aantal,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
gley_roest_begrenzing,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.gley_roest_begrenzing,collectie:parameter,gley_roest_begrenzing,Gley roest - begrenzing,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
gley_roest_contrast,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.gley_roest_contrast,collectie:parameter,gley_roest_contrast,Gley roest - contrast,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
gley_roest_grootte,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.gley_roest_grootte,collectie:parameter,gley_roest_grootte,Gley roest - grootte,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
gley_roest_kleur_munsell_chroma,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.gley_roest_kleur_munsell_chroma,collectie:parameter,gley_roest_kleur_munsell_chroma,Gley roest - kleur volgens Munsell - CHROMA,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
gley_roest_kleur_munsell_hue_getal,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.gley_roest_kleur_munsell_hue_getal,collectie:parameter,gley_roest_kleur_munsell_hue_getal,Gley roest - kleur volgens Munsell - HUE_getal,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
gley_roest_kleur_munsell_hue_letters,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.gley_roest_kleur_munsell_hue_letters,collectie:parameter,gley_roest_kleur_munsell_hue_letters,Gley roest - kleur volgens Munsell - HUE_letters,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
gley_roest_kleur_munsell_value,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.gley_roest_kleur_munsell_value,collectie:parameter,gley_roest_kleur_munsell_value,Gley roest - kleur volgens Munsell - VALUE,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
gley_roest_kleur_omschrijving,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.gley_roest_kleur_omschrijving,collectie:parameter,gley_roest_kleur_omschrijving,Roest - kleur omschrijving,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
gley_roest_vorm,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.gley_roest_vorm,collectie:parameter,gley_roest_vorm,Gley roest - vorm,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
glyfos,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.glyfos,collectie:parameter,Glyfos,Glyfosaat,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
golflengte,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.golflengte,collectie:parameter,golflengte,Golflengte,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
grachten,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.grachten,collectie:parameter,grachten,(Drainage)grachten,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
grind_perc_steken,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.grind_perc_steken,collectie:parameter,grind_perc_steken,Percentage steken met aanwezigheid grind (2mm - 6 cm),,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
grondsoort_bepaald_op_zicht,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.grondsoort_bepaald_op_zicht,collectie:parameter,Grondsoort_bepaald_op_zicht,Grondsoort bepaald op zicht,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
grondsoort_bggg,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.grondsoort_bggg,collectie:parameter,Grondsoort_BGGG,Grondsoort volgens BGGG norm,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
grondsoort_geo,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.grondsoort_geo,collectie:parameter,Grondsoort_GEO,GEO naam,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
h4pfos,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.h4pfos,collectie:parameter,H4PFOS,"1H,1H,2H,2H-perfluorooctaansulfonzuur (H4PFOS)",,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
h_berekend,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.h_berekend,collectie:parameter,H_berekend,Berekende hardheid,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
h_blijvende,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.h_blijvende,collectie:parameter,H_blijvende,Blijvende Hardheid,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
hcb,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.hcb,collectie:parameter,HCB,Hexachloorbenzeen,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
hco3,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.hco3,collectie:parameter,HCO3,Bicarbonaat,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
heptachloor,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.heptachloor,collectie:parameter,Heptachloor,Heptachloor,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
heptenofos,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.heptenofos,collectie:parameter,heptenofos,heptenofos,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
hexachloorbutadieen,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.hexachloorbutadieen,collectie:parameter,hexachloorbutadieen,Hexachloorbutadieen,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
hexaz,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.hexaz,collectie:parameter,Hexaz,Hexazinone,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
hfpo_da,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.hfpo_da,collectie:parameter,HFPO_DA,perfluor-2-propoxypropaanzuur (HFPO-DA),,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
hg,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.hg,collectie:parameter,Hg,Kwik,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
h_hco3,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.h_hco3,collectie:parameter,H_HCO3,Bicarbonaathardheid,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
horizont_ah_ap_dikte,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.horizont_ah_ap_dikte,collectie:parameter,horizont_Ah_Ap_dikte,Ah of Ap horizont - dikte,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
houtskool_perc_steken,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.houtskool_perc_steken,collectie:parameter,houtskool_perc_steken,Percentage steken met aanwezigheid houtskool,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
hpfhpa,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.hpfhpa,collectie:parameter,HPFHpA,7H-perfluorheptaanzuur (HPFHpA),,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
htmp,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.htmp,collectie:parameter,Htmp,Tijdelijke hardheid,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
htot,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.htot,collectie:parameter,Htot,Totale Hardheid,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
hymexazole,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.hymexazole,collectie:parameter,Hymexazole,Hymexazole,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
